dbw_enabled,linear_current,angular_current,linear_required,angular_required,throttle,brake,steer,dx_c,dy_c,theta_c
TRUE,4.519440288,0,2.777777778,-0.571336368,0,557.2034531,-5.609528978,1262.167,1193.143,0.02535979
TRUE,4.519440288,0,2.777777778,-0.571336368,0,560.5090176,-5.609528978,1262.167,1193.143,0.02535979
TRUE,4.519440288,0,2.777777778,-0.571336368,0,562.7179784,-5.609528978,1262.167,1193.143,0.02535979
TRUE,5.080041859,0,2.777777778,-0.506096214,0,719.6850316,-4.966233205,1263.706,1193.085,0.02575521
TRUE,5.080041859,0,2.777777778,-0.506096214,0,729.6847058,-4.966233205,1263.706,1193.085,0.02575521
TRUE,5.080041859,0,2.777777778,-0.506096214,0,736.3442139,-4.966233205,1263.706,1193.085,0.02575521
TRUE,5.080041859,0,2.777777778,-0.506096214,0,740.7908273,-4.966233205,1263.706,1193.085,0.02575521
TRUE,5.080041859,0,2.777777778,-0.506096214,0,743.748295,-4.966233205,1263.706,1193.085,0.02575521
TRUE,5.080041859,0,2.777777778,-0.506096214,0,745.7268814,-4.966233205,1263.706,1193.085,0.02575521
TRUE,5.566278326,0.004584798,2.777777778,-0.506096214,0,881.9112689,-4.183929379,1265.515,1193.017,0.02560231
TRUE,5.566278326,0,2.777777778,-0.46020126,0,890.6131028,-4.183929379,1265.515,1193.017,0.02560231
TRUE,5.566278326,0,2.777777778,-0.46020126,0,896.4059181,-4.183929379,1265.515,1193.017,0.02560231
TRUE,5.566278326,0,2.777777778,-0.46020126,0,900.2762023,-4.183929379,1265.515,1193.017,0.02560231
TRUE,5.566278326,0,2.777777778,-0.46020126,0,902.8479844,-4.183929379,1265.515,1193.017,0.02560231
TRUE,5.566278326,0,2.777777778,-0.46020126,0,904.5709131,-4.183929379,1265.515,1193.017,0.02560231
TRUE,5.566278326,0,2.777777778,-0.46020126,0,905.711125,-4.183929379,1265.515,1193.017,0.02560231
TRUE,5.566278326,0,2.777777778,-0.46020126,0,906.4796735,-4.183929379,1265.515,1193.017,0.02560231
TRUE,5.566278326,0,2.777777778,-0.46020126,0,906.9836319,-4.183929379,1265.515,1193.017,0.02560231
TRUE,6.186439037,-0.00348339,2.777777778,-0.46020126,0,1027.212493,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.186439037,0,2.777777778,-0.412600031,0,1054.784422,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.186439037,0,2.777777778,-0.412600031,0,1073.175985,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.186439037,0,2.777777778,-0.412600031,0,1085.426749,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.186439037,0,2.777777778,-0.412600031,0,1093.604203,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.186439037,0,2.777777778,-0.412600031,0,1099.045562,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.186439037,0,2.777777778,-0.412600031,0,1102.683411,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.186439037,0,2.777777778,-0.412600031,0,1105.098367,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.186439037,0,2.777777778,-0.412600031,0,1106.718615,-3.418242649,1267.512,1192.942,0.02509304
TRUE,6.675281747,0,2.777777778,-0.380724415,0,1243.383694,-2.949586985,1269.553,1192.865,0.02474276
TRUE,6.675281747,0,2.777777778,-0.380724415,0,1251.969295,-2.949586985,1269.553,1192.865,0.02474276
TRUE,6.675281747,0,2.777777778,-0.380724415,0,1257.681277,-2.949586985,1269.553,1192.865,0.02474276
TRUE,6.675281747,0,2.777777778,-0.380724415,0,1261.501017,-2.949586985,1269.553,1192.865,0.02474276
TRUE,6.675281747,0,2.777777778,-0.380724415,0,1264.035759,-2.949586985,1269.553,1192.865,0.02474276
TRUE,6.675281747,0,2.777777778,-0.380724415,0,1265.737338,-2.949586985,1269.553,1192.865,0.02474276
TRUE,6.675281747,0,2.777777778,-0.380724415,0,1266.859973,-2.949586985,1269.553,1192.865,0.02474276
TRUE,6.675281747,0,2.777777778,-0.380724415,0,1267.620147,-2.949586985,1269.553,1192.865,0.02474276
TRUE,7.065181094,0,2.777777778,-0.359608954,0,1376.26546,-2.640077029,1271.889,1192.776,0.02437615
TRUE,7.065181094,0,2.777777778,-0.359608954,0,1382.877989,-2.640077029,1271.889,1192.776,0.02437615
TRUE,7.065181094,0,2.777777778,-0.359608954,0,1387.273415,-2.640077029,1271.889,1192.776,0.02437615
TRUE,7.065181094,0,2.777777778,-0.359608954,0,1390.216626,-2.640077029,1271.889,1192.776,0.02437615
TRUE,7.065181094,0,2.777777778,-0.359608954,0,1392.16584,-2.640077029,1271.889,1192.776,0.02437615
TRUE,7.065181094,0,2.777777778,-0.359608954,0,1393.478243,-2.640077029,1271.889,1192.776,0.02437615
TRUE,7.065181094,0,2.777777778,-0.359608954,0,1394.340251,-2.640077029,1271.889,1192.776,0.02437615
TRUE,7.065181094,0,2.777777778,-0.359608954,0,1394.92785,-2.640077029,1271.889,1192.776,0.02437615
TRUE,7.640950733,0,2.777777778,-0.332794167,0,1532.9519,-2.263624264,1274.395,1192.682,0.02402385
TRUE,7.640950733,0,2.777777778,-0.332794167,0,1549.831388,-2.263624264,1274.395,1192.682,0.02402385
TRUE,7.640950733,0,2.777777778,-0.332794167,0,1561.069718,-2.263624264,1274.395,1192.682,0.02402385
TRUE,7.640950733,0,2.777777778,-0.332794167,0,1568.5766,-2.263624264,1274.395,1192.682,0.02402385
TRUE,7.640950733,0,2.777777778,-0.332794167,0,1573.566526,-2.263624264,1274.395,1192.682,0.02402385
TRUE,7.640950733,0,2.777777778,-0.332794167,0,1576.907806,-2.263624264,1274.395,1192.682,0.02402385
TRUE,8.082277562,0,2.777777778,-0.317203043,0,1654.27187,-2.026334184,1276.902,1192.587,0.02370032
TRUE,8.082277562,0,2.777777778,-0.317203043,0,1678.614313,-2.026334184,1276.902,1192.587,0.02370032
TRUE,8.082277562,0,2.777777778,-0.317203043,0,1694.826615,-2.026334184,1276.902,1192.587,0.02370032
TRUE,8.082277562,0,2.777777778,-0.317203043,0,1705.65081,-2.026334184,1276.902,1192.587,0.02370032
TRUE,8.082277562,0,2.777777778,-0.317203043,0,1712.850946,-2.026334184,1276.902,1192.587,0.02370032
TRUE,8.082277562,0,2.777777778,-0.317203043,0,1717.667031,-2.026334184,1276.902,1192.587,0.02370032
TRUE,8.49084977,0,2.777777778,-0.306777236,0,1748.111354,-1.838065483,1279.72,1192.479,0.02336678
TRUE,8.49084977,0,2.777777778,-0.306777236,0,1768.407569,-1.838065483,1279.72,1192.479,0.02336678
TRUE,8.49084977,0,2.777777778,-0.306777236,0,1781.938379,-1.838065483,1279.72,1192.479,0.02336678
TRUE,8.49084977,0,2.777777778,-0.306777236,0,1790.95892,-1.838065483,1279.72,1192.479,0.02336678
TRUE,8.49084977,0,2.777777778,-0.306777236,0,1796.972613,-1.838065483,1279.72,1192.479,0.02336678
TRUE,8.49084977,0,2.777777778,-0.306777236,0,1800.981742,-1.838065483,1279.72,1192.479,0.02336678
TRUE,8.49084977,0,2.777777778,-0.306777236,0,1803.654495,-1.838065483,1279.72,1192.479,0.02336678
TRUE,8.49084977,0,2.777777778,-0.306777236,0,1805.43633,-1.838065483,1279.72,1192.479,0.02336678
TRUE,8.951019334,0,2.777777778,-0.296327895,0,1806.62422,-1.655550696,1282.69,1192.366,0.02304631
TRUE,8.951019334,0,2.777777778,-0.296327895,0,1807.416147,-1.655550696,1282.69,1192.366,0.02304631
TRUE,8.951019334,0,2.777777778,-0.296327895,0,1807.944098,-1.655550696,1282.69,1192.366,0.02304631
TRUE,8.951019334,0,2.777777778,-0.296327895,0,1808.296065,-1.655550696,1282.69,1192.366,0.02304631
